,inner_word_ngrams,inner_pos_ngrams,inner_average_sentence_length,inner_normalized_standard_deviation_of_sentence_length,inner_average_word_length,inner_normalized_standard_deviation_of_word_length,inner_average_syllables_per_word,inner_normalized_standard_deviation_of_syllables_per_word,inner_average_flesch_kincaid_reading_ease_score_per_sentence,inner_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,inner_average_gunning_fog_index_per_sentence,inner_normalized_standard_deviation_of_gunning_fog_index_per_sentence,external_Unnamed: 0,external_word_ngrams,external_pos_ngrams,external_average_sentence_length,external_normalized_standard_deviation_of_sentence_length,external_average_word_length,external_normalized_standard_deviation_of_word_length,external_average_syllables_per_word,external_normalized_standard_deviation_of_syllables_per_word,external_average_flesch_kincaid_reading_ease_score_per_sentence,external_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,external_average_gunning_fog_index_per_sentence,external_normalized_standard_deviation_of_gunning_fog_index_per_sentence,sentence_vector_similarity_max,sentence_vector_similarity_avg,external_file_name,result
300,0.060082455,0.097242494,18.04958678,0.622318443,4.061584249,0.534870844,1.205586081,0.431010669,82.84235537,0.251613247,8.045909091,0.61687105,0,8.43E-07,1.32E-04,0.035598408,9.63E-05,1.13E-03,9.01E-05,1.38E-04,0.000130101,0.139956767,0.003870013,0.00082318,4.10E-05,1.00E+00,0.891797649,ex_src_p10_00524.txt,1
301,0.060453554,0.10937069,27.20114943,0.80039999,4.505598986,0.587179564,1.379885907,0.559086885,60.62068966,0.51851491,13.93143678,0.724403049,0,2.62E-07,4.27E-06,2.57E-02,0.000231372,0.000188419,0.000258509,2.68E-05,1.00E-04,0.058641462,0.000647383,0.006586474,0.0002397,1,0.848211723,ex_src_p10_00524.txt,1
302,0.060877701,0.095528002,14.36363636,0.951489891,4.7092827,0.555750378,1.379957806,0.526351022,67.14284848,0.619293113,9.66769697,0.878155866,0,7.38E-06,2.81E-05,6.04E-03,0.000235717,6.28E-05,5.71E-05,4.51E-05,1.47E-04,0.030941469,0.000323598,0.003078892,0.001318064,1,0.819540967,ex_src_p10_00524.txt,1
303,0.060869533,0.111553037,23.0511811,0.599648293,4.558667805,0.569807187,1.367378309,0.529283572,62.53629921,0.398844933,13.03751969,0.51096448,0,3.10E-06,8.10E-06,2.58E-03,0.00039285,0.000254091,0.000247043,4.51E-05,9.51E-05,7.18E-02,0.000273481,0.007061321,0.000678033,1,0.866096555,ex_src_p10_00524.txt,1
304,0.060119973,0.119971623,33.37974684,1.750691346,4.560295791,0.56502285,1.35039818,0.514561013,65.22778481,0.404943696,12.41537975,0.655245422,0,1.05E-06,2.81E-05,9.19E-02,0.07923174,0.001000181,4.20E-07,1.30E-04,1.55E-05,2.72E-02,0.000229901,0.013928764,0.00016365,1,0.890287309,ex_src_p10_00524.txt,1
305,0.06139587,0.104158041,16.5,0.931062473,4.692513369,0.560725548,1.347593583,0.538765074,71.73702206,0.377341534,9.563345588,0.766621731,0,1.33E-05,6.85E-07,1.82E-03,0.000397048,0.001076709,3.18E-05,7.07E-06,2.06E-04,0.036663493,0.000431136,0.019222505,0.000740546,1,0.803708547,ex_src_p10_00524.txt,1
306,0.059526073,0.106196024,18.06293706,0.750658638,4.53910182,0.526026146,1.293650794,0.479230177,72.59230769,0.317576641,9.646608392,0.627563469,0,1.13E-06,3.78E-06,2.22E-02,3.69E-05,6.10E-05,1.49E-04,8.83E-05,4.00E-04,0.024392284,4.46E-05,2.42E-02,0.000438059,1,0.851381254,ex_src_p10_00524.txt,1
307,0.061761788,0.106796708,18.40893471,0.96556745,4.593429158,0.578984927,1.37689005,0.548735231,68.89168385,0.524049224,10.98189003,0.869215684,0,6.34E-06,1.07E-05,8.11E-03,0.001437313,0.000355774,0.000155196,0.000118366,0.00021062,0.018606926,0.00011838,0.001484199,0.001240284,1,0.842701848,ex_src_p10_00524.txt,1
308,0.059312556,0.103861159,24.7,0.774773459,4.75168691,0.598283902,1.438821413,0.581177672,56.50666667,0.553294506,13.68855556,0.621230652,0,6.33E-07,1.15E-05,9.26E-04,0.000346097,0.000645928,0.000339943,0.000665319,0.00049367,0.039692029,0.000140898,0.003017921,2.42E-05,1.00E+00,0.875961926,ex_src_p10_00524.txt,1
309,0.061665598,0.094413912,20.64313725,1.015093549,4.622530395,0.5753884,1.375379939,0.567083407,59.28701961,0.59794047,12.59631373,0.755429247,0,1.47E-05,1.32E-04,0.030234029,0.000712053,0.000808475,3.54E-05,5.53E-05,5.11E-05,2.00E-01,0.002264646,0.01308926,0.000690217,1,0.825584744,ex_src_p10_00524.txt,1
310,0.057749518,0.090929026,26.21348315,0.653743926,4.52336048,0.542620877,1.311615945,0.4987699,64.20589888,0.316766297,12.30432584,0.541488844,0,4.28E-05,3.86E-05,7.74E-02,0.001254621,8.56E-06,2.27E-04,2.94E-05,1.16E-04,0.095313511,8.44E-05,8.38E-03,9.64E-05,1.00E+00,0.876448238,ex_src_p10_00524.txt,1
311,0.060588129,0.097417204,15.0621118,0.807900304,4.327835052,0.535860452,1.257938144,0.467356436,78.7986646,0.328139388,7.899285714,0.74166903,0,2.34E-07,4.28E-05,2.33E-03,0.000991665,0.000174511,0.000148774,0.000104845,5.60E-05,2.13E-02,0.000177505,0.014302216,0.000132498,1,0.872492918,ex_src_p10_00524.txt,1
312,0.059767954,0.107713171,25.2097561,0.695748056,4.017027864,0.561094216,1.226006192,0.456110521,74.75463415,0.29115484,10.60912195,0.619635965,0,1.79E-06,2.06E-05,5.36E-03,0.000695145,0.000468347,2.86E-05,3.69E-04,0.000244749,0.033937282,0.000125057,0.021656513,0.000969237,1,0.833246939,ex_src_p10_00524.txt,1
313,0.059523548,0.115691973,22.9874477,0.893534979,4.731889334,0.5899213,1.445941027,0.560097985,55.831841,0.735237109,13.72912134,0.702074487,0,1.07E-06,1.24E-04,0.021401859,0.00096829,0.000724806,0.000658007,0.000809258,0.000267947,0.073339719,0.001740953,0.003097243,5.88E-06,1.00E+00,0.827789482,ex_src_p10_00524.txt,1
314,0.061594457,0.093329819,21.75203252,0.856245738,4.535600822,0.589803321,1.375817604,0.537955894,62.85634146,0.567688026,12.2102439,0.748499823,0,1.29E-05,6.27E-06,8.17E-03,0.0003978,6.62E-05,6.83E-04,0.000492929,8.57E-05,6.18E-02,0.004254305,0.003514045,0.000457016,1,0.846326496,ex_src_p10_00524.txt,1
315,0.060579086,0.113861097,25.14678899,0.54950028,4.451477563,0.547291883,1.323969354,0.505823704,64.95550459,0.306014998,12.71,0.453888343,0,2.07E-07,6.49E-05,2.42E-02,0.001147357,0.000409782,5.78E-05,9.86E-05,2.16E-05,1.37E-02,0.000377918,0.014656863,0.000471193,1,0.873976146,ex_src_p10_00524.txt,1
316,0.061035374,0.102967973,15.39057239,0.734629548,4.551957996,0.536667962,1.30474732,0.502193825,76.67727273,0.322242442,8.680909091,0.7077485,0,2.34E-07,1.36E-05,8.87E-03,0.000415363,0.000161936,0.000325717,0.000391701,5.54E-05,5.94E-02,4.48E-05,4.88E-03,0.000407759,1,0.831756053,ex_src_p10_00524.txt,1
317,0.060040227,0.116592842,29.7752809,0.55522772,4.594150943,0.548791569,1.356226415,0.523287447,63.16151685,0.40716881,13.80696629,0.505774698,0,8.74E-07,8.07E-05,2.39E-02,0.000106531,0.000366012,6.05E-05,8.27E-05,1.02E-04,0.074120401,6.83E-07,1.59E-02,0.000110673,1,0.869654838,ex_src_p10_00524.txt,1
318,0.061094965,0.105585248,16.42553191,0.673458753,4.453737972,0.561163634,1.333456699,0.511002885,72.35993921,0.334837099,9.544103343,0.611776461,0,6.83E-06,2.01E-05,1.45E-02,0.000342561,0.0002496,2.28E-05,4.85E-04,3.94E-05,4.41E-02,0.000272842,0.009546381,0.000466241,1,0.849214784,ex_src_p10_00524.txt,1
319,0.059459384,0.121002366,14.93066667,0.528823415,4.350955528,0.498497326,1.241114485,0.455383029,79.74378667,0.235586223,7.86264,0.520242005,0,4.50E-06,8.79E-06,9.45E-03,6.38E-05,6.71E-04,0.000519253,3.40E-05,1.23E-04,0.112320928,0.000922981,0.004395928,0.000244856,1,0.880133156,ex_src_p10_00524.txt,1
320,0.059253954,0.092257723,19.4063745,0.951394399,4.057483063,0.474061367,1.16505851,0.387988331,84.00119522,0.354277618,8.76438247,0.902729909,0,9.23E-07,4.03E-05,1.60E-02,0.000226718,0.005229957,0.00138117,9.79E-05,1.12E-04,0.034446673,0.000114077,0.000568037,0.001903292,1,0.866171916,ex_src_p10_00524.txt,1
321,0.059728394,0.106048478,28.35443038,0.501612713,4.772544643,0.562626879,1.421875,0.554280187,53.32075949,0.457027273,15.99911392,0.405958183,0,1.11E-06,2.01E-05,2.71E-03,0.000849283,0.002679354,3.55E-05,3.74E-04,9.25E-05,1.14E-01,2.98E-05,1.39E-02,0.000128645,0.96570016,0.867761936,ex_src_p10_00524.txt,1
322,0.05717198,0.103763512,21.55511811,0.976751415,4.416986301,0.549073127,1.315799087,0.518563398,70.72570866,0.447319404,11.46259843,0.787788237,0,3.12E-05,8.54E-06,3.52E-02,0.0011632,0.000118962,0.000161678,0.000303591,1.64E-05,1.03E-04,0.000239179,0.007833719,0.000390667,1,0.889574256,ex_src_p10_00524.txt,1
323,0.060860931,0.097103726,21.94144144,0.89383506,4.302607268,0.543859437,1.268938616,0.490326672,71.52536036,0.416655751,10.57400901,0.796476005,0,2.18E-06,1.74E-04,0.004732581,0.00066821,0.000267491,0.000147564,0.000488649,6.09E-05,1.08E-01,7.62E-05,1.01E-02,0.000832467,1,0.864517445,ex_src_p10_00524.txt,1
324,0.060273085,0.101967971,40.60902256,0.666276614,4.373819663,0.549041254,1.308091094,0.505907808,52.29037594,0.601268304,18.39909774,0.586352314,0,8.56E-06,3.64E-05,1.23E-01,0.001083656,0.000634504,0.000129805,0.000275591,6.25E-05,4.53E-02,0.000634948,0.005763367,0.000355792,1,0.892002333,ex_src_p10_00524.txt,1
325,0.061522467,0.11228771,24.75362319,0.610879392,4.766198283,0.54677968,1.408469945,0.530810924,57.94599034,0.410319164,13.76599034,0.515009524,0,2.03E-06,2.20E-04,0.01223047,0.000106915,0.000960536,0.000167733,0.000682183,0.000164061,0.007892179,2.06E-05,2.24E-02,0.001174697,1,0.865820031,ex_src_p10_00524.txt,1
326,0.061429958,0.110991995,13.70263789,0.830203182,4.329366468,0.532037727,1.264263213,0.476417942,82.49589928,0.292222824,7.563453237,0.749210879,0,1.86E-05,2.24E-07,3.41E-03,0.000441747,0.000770238,7.69E-05,2.69E-04,0.000787533,0.000975719,0.000410856,0.004299849,0.00025404,1,0.859864992,ex_src_p10_00524.txt,1
327,0.060467963,0.115647346,21.5255814,0.770734124,4.655790838,0.546092892,1.353716508,0.494034427,68.05795349,0.427829301,11.11381395,0.65021925,0,7.16E-07,1.69E-04,0.047320526,0.000389805,8.75E-05,8.57E-05,4.44E-05,1.34E-04,0.104602067,0.000530219,0.000148311,0.000137844,1,0.843672809,ex_src_p10_00524.txt,1
328,0.060241161,0.1042051,33.41134752,0.531927873,4.563999151,0.550980788,1.362980259,0.516344461,52.8193617,0.436652199,17.12148936,0.443216081,0,2.45E-06,8.68E-07,1.23E-01,0.00043528,0.000473102,1.37E-06,1.38E-04,0.00026185,0.004388298,4.08E-05,5.36E-02,9.30E-05,1.00E+00,0.89235828,ex_src_p10_00524.txt,1
329,0.060038935,0.102751541,18.98697068,1.026330088,4.1041345,0.517772643,1.200892091,0.433230296,81.09478827,0.353281207,7.950130293,1.018586781,0,4.19E-07,1.37E-06,9.64E-03,0.001326672,0.004529757,0.000153094,0.000246236,0.001665064,0.024735536,0.000796365,0.017656268,0.007323166,1,0.874267912,ex_src_p10_00524.txt,1
330,0.060295374,0.10867244,13.56423174,0.750334944,4.718291551,0.563315934,1.369359331,0.548539887,72.9586398,0.397994482,8.049647355,0.741281186,0,6.58E-07,1.46E-05,3.29E-02,8.32E-05,1.52E-03,9.45E-05,3.18E-06,2.53E-04,0.031495795,0.000161045,0.000834573,0.000474815,1,0.817326002,ex_src_p10_00524.txt,1
331,0.061778846,0.098643478,17.19927536,0.723676055,4.528755003,0.604464409,1.353065094,0.550555685,66.52181159,0.363174547,10.41326087,0.581445071,0,2.34E-05,1.20E-05,1.50E-02,0.000452931,0.00052658,0.001451412,0.000245162,2.59E-05,5.53E-02,1.50E-05,5.73E-03,0.000125066,1,0.815141083,ex_src_p10_00524.txt,1
332,0.060233886,0.10308647,33.97637795,0.759057535,4.722595597,0.57205198,1.436848204,0.55575927,47.48874016,0.683705152,17.1919685,0.616041037,0,2.92E-07,3.06E-06,8.29E-02,3.78E-05,5.07E-05,8.82E-06,1.89E-04,0.000291695,0.052316316,0.002579877,0.016872963,0.000789031,1,0.877971812,ex_src_p10_00524.txt,1
333,0.060154156,0.109775626,31.36686391,0.629209131,4.653461611,0.54009018,1.36464818,0.523183362,56.3564497,0.465237187,15.69781065,0.531060179,0,1.76E-06,1.42E-05,2.88E-02,1.67E-05,3.34E-04,1.43E-06,1.14E-04,1.40E-05,7.67E-03,0.000499126,0.064168267,0.001334835,1,0.87544041,ex_src_p10_00524.txt,1
334,0.060397344,0.100772973,14.47557003,0.916021806,4.448019802,0.551321666,1.290954095,0.50740452,75.62071661,0.401182833,7.991954397,0.831711743,0,9.88E-08,1.18E-05,5.91E-03,0.000465093,0.000995515,0.00014712,0.000152033,8.21E-06,1.83E-03,0.000362309,0.008065509,0.001202573,1,0.859358718,ex_src_p10_00524.txt,1
335,0.061549384,0.0988164,25.13366337,0.67443085,4.399842427,0.552118778,1.285404767,0.514374047,67.01009901,0.435644845,12.6600495,0.582550637,0,1.44E-06,8.55E-05,2.00E-02,0.000544067,1.69E-06,1.08E-05,7.20E-04,4.24E-05,4.01E-02,0.000214425,0.003140971,0.000744105,1,0.85367878,ex_src_p10_00524.txt,1
336,0.060443472,0.103479691,25.14427861,0.710455371,4.679461812,0.577748996,1.425009893,0.55463492,52.46920398,0.569890671,15.08895522,0.543221291,0,3.15E-06,4.62E-05,2.67E-02,0.000130955,0.000247403,3.05E-05,9.58E-05,4.47E-04,0.037102326,0.002640693,0.020794776,0.000205353,1,0.858826345,ex_src_p10_00524.txt,1
337,0.060417693,0.111111209,18.22727273,0.632709872,4.34235839,0.526481231,1.266832918,0.459013103,78.39892857,0.265606231,9.067922078,0.587155476,0,5.40E-07,6.38E-06,2.44E-03,0.000770754,0.000563985,0.000123217,1.79E-05,2.54E-05,2.41E-02,8.24E-05,3.82E-03,0.000255365,1,0.859932519,ex_src_p10_00524.txt,1
338,0.061284526,0.095300747,24.26903553,0.76850095,4.175904622,0.528661807,1.206651328,0.444247602,75.7671066,0.337546387,11.52807107,0.683363768,0,2.29E-06,1.42E-05,2.25E-02,0.000134211,0.000759998,0.000202393,4.64E-05,1.37E-04,0.008358517,0.000302959,0.002180655,0.000252904,1,0.847782877,ex_src_p10_00524.txt,1
339,0.060015591,0.102550525,26.87378641,0.695026616,4.709176301,0.565627404,1.373916185,0.523147606,56.11145631,0.407055224,14.29572816,0.463307965,0,2.28E-06,2.08E-05,6.32E-03,0.000879094,4.36E-05,1.83E-05,4.04E-05,2.18E-05,7.45E-02,0.000112903,0.014271845,0.000948918,0.952568821,0.85131097,ex_src_p10_00524.txt,1
340,0.060657133,0.095193476,22.64754098,0.98619065,4.332790445,0.54324282,1.266015201,0.489121528,73.42434426,0.42340898,10.46479508,0.819644734,0,1.27E-06,1.21E-04,0.008196721,0.000236113,7.56E-06,1.34E-04,0.000217201,5.24E-05,5.44E-03,0.000264521,0.01393795,0.000464587,1,0.878552066,ex_src_p10_00524.txt,1
341,0.060840118,0.082914331,14.41042345,0.995035443,3.821880651,0.46348506,1.105786618,0.339225077,86.78560261,0.314878761,6.161758958,1.007123792,0,4.61E-06,3.14E-05,4.07E-02,0.001601661,0.002821286,0.003012411,0.019562169,0.0026124,0.000558874,0.000348715,0.079177979,0.000886315,1,0.833476893,ex_src_p10_00524.txt,1
342,0.06053852,0.106465926,23.42924528,0.809509587,4.629957721,0.580595802,1.428226294,0.56060055,60.36745283,0.560012614,13.78264151,0.665909328,0,3.05E-06,1.05E-06,1.06E-03,1.06E-05,1.20E-03,0.000320044,5.38E-05,2.01E-04,0.049732242,0.000606004,0.039070081,9.68E-05,1.00E+00,0.871227176,ex_src_p10_00524.txt,1
343,0.059763224,0.106083331,23.925,0.605929975,4.5446186,0.576054505,1.374294671,0.543812588,59.5146,0.370557681,13.4942,0.475524377,0,1.79E-06,3.50E-06,1.12E-02,0.000321828,0.000479439,0.000111055,0.000119261,0.000353092,0.007735135,0.000329416,0.007533333,0.001625657,1,0.887947004,ex_src_p10_00524.txt,1
344,0.061665953,0.092212238,20.675,0.834852842,4.593712213,0.564282589,1.362152358,0.540755043,63.74916667,0.497001328,12.18,0.682154276,0,1.44E-05,5.18E-06,5.51E-02,0.000197144,7.27E-05,1.88E-05,1.56E-04,0.00059002,0.01004902,0.001466989,0.005288462,0.000516479,1,0.847727753,ex_src_p10_00524.txt,1
345,0.059089631,0.109610759,20.45038168,0.71789366,4.585106383,0.539113103,1.357969392,0.515867548,66.91110687,0.393531591,10.82480916,0.630078077,0,2.09E-06,9.83E-06,9.07E-03,8.77E-07,6.92E-05,2.90E-05,2.84E-05,9.09E-05,1.30E-02,0.000681486,0.003269657,0.000138051,1,0.855261483,ex_src_p10_00524.txt,1
346,0.060897115,0.119302178,27.58563536,0.557636723,4.466052473,0.575489169,1.336070499,0.510859623,61.63922652,0.395362468,13.98530387,0.486892142,0,8.83E-06,1.79E-04,0.005635359,0.002454994,7.86E-05,1.53E-06,2.91E-04,1.34E-05,4.27E-02,8.88E-05,7.17E-03,0.000271071,1,0.871517777,ex_src_p10_00524.txt,1
347,0.060102806,0.093476797,18.18596491,0.794491546,4.605826741,0.574963519,1.393594443,0.543835205,62.53207018,0.515571823,11.32084211,0.648936838,0,1.37E-07,1.35E-05,6.48E-03,4.26E-05,3.68E-04,8.91E-06,2.39E-04,0.00037571,0.067592563,0.000173234,0.00198748,0.000153364,1,0.824356346,ex_src_p10_00524.txt,1
348,0.060246208,0.102968433,25.32989691,0.941717239,4.405575906,0.550965208,1.298127798,0.509101524,67.22247423,0.449880027,12.35907216,0.815540918,0,2.49E-06,1.41E-05,1.22E-02,0.00064114,0.000690789,1.42E-05,7.27E-05,1.06E-04,0.048684272,4.72E-05,2.32E-02,0.001688687,1,0.884444087,ex_src_p10_00524.txt,1
349,0.061324627,0.100521774,22.12,0.695829025,4.630198915,0.564665046,1.366410488,0.544737427,67.91705,0.436599632,11.64865,0.67356311,0,3.31E-07,1.49E-05,3.45E-02,0.000614176,0.000955769,9.01E-05,6.03E-04,0.000405775,0.218166751,9.33E-05,2.78E-02,0.00054855,1,0.871689311,ex_src_p10_00524.txt,1
350,0.06149209,0.112243084,21.288,0.883522663,4.7893649,0.600787749,1.42371289,0.576040469,60.40956,0.533501816,12.4298,0.70386057,0,5.00E-06,2.62E-04,0.010021661,0.00072307,0.000434867,0.000138672,0.000284318,0.00080449,0.022842597,0.001077089,0.000491489,0.000710799,1,0.812303896,ex_src_p10_00524.txt,1
351,0.061874458,0.096518008,26.32876712,0.935333771,4.708636837,0.605685263,1.406174124,0.570805044,55.83515982,0.58848398,14.36196347,0.647027917,0,2.18E-05,2.39E-07,9.93E-03,0.000347224,0.00019135,0.000383809,0.000126608,0.000542709,0.070020906,0.000267581,0.021416811,0.000546269,1,0.841555859,ex_src_p10_00524.txt,1
352,0.058862689,0.127863348,16.87700535,1.429192125,4.846007605,0.554853337,1.436945501,0.534892893,71.73053476,0.502647722,8.178663102,1.031479651,0,4.43E-06,9.27E-05,6.50E-03,0.012013924,0.00135155,0.000156463,0.000286752,4.33E-05,3.02E-02,0.000832421,0.005158514,0.000344984,1,0.822642263,ex_src_p10_00524.txt,1
353,0.061491496,0.099063507,21.10887097,0.785427303,4.527411652,0.559519054,1.345558739,0.510064782,69.42774194,0.388732511,11.05435484,0.718882082,0,5.59E-06,1.84E-05,2.48E-02,0.00074998,0.000419442,5.05E-05,5.03E-05,1.02E-04,0.02483619,0.000229124,0.012635382,0.000135832,1,0.853693806,ex_src_p10_00524.txt,1
354,0.061109413,0.104793422,28.81132075,0.670849998,4.440733464,0.551948437,1.320017463,0.519334897,61.30201258,0.444302501,13.98490566,0.586364223,0,7.38E-06,1.74E-05,2.52E-02,0.000294527,0.001118903,8.73E-05,1.88E-04,0.000122537,0.003139339,0.00057926,0.007568566,0.0003677,1,0.890130231,ex_src_p10_00524.txt,1
355,0.060677684,0.103656482,19.83763838,0.765320343,4.409970238,0.559479269,1.297433036,0.506696423,71.23143911,0.416667169,10.45870849,0.660727818,0,5.19E-07,2.72E-05,7.68E-03,4.45E-05,7.18E-05,1.07E-05,9.48E-05,1.33E-04,0.062891243,6.47E-05,1.95E-02,0.000304751,1,0.852358779,ex_src_p10_00524.txt,1
356,0.059752269,0.103892311,19.51361868,0.777189362,4.208574277,0.526916983,1.248255234,0.469154127,77.38214008,0.340612514,9.451712062,0.707032529,0,2.33E-06,1.57E-05,9.11E-03,0.000201054,0.000594777,0.000131347,0.000718774,0.000315344,0.015762125,6.75E-06,1.11E-02,0.000308212,1,0.879347315,ex_src_p10_00524.txt,1
357,0.06174358,0.09704317,18.35135135,0.657966779,4.493583,0.568756707,1.362718283,0.558859567,69.02081081,0.367113361,11.05745174,0.536081595,0,1.19E-05,1.14E-04,0.016705682,0.000278403,0.000603046,0.000217279,0.000399588,0.00023971,0.068211411,0.000402321,0.01573228,5.87E-05,1.00E+00,0.809261627,ex_src_p10_00524.txt,1
358,0.060803109,0.10115269,21.96969697,0.773768692,4.567093596,0.578074171,1.36591133,0.541415012,64.5330303,0.529454582,11.35264069,0.662831003,0,4.29E-06,4.54E-05,8.16E-03,0.000149075,3.60E-05,6.62E-05,1.04E-04,6.99E-05,4.13E-04,0.001488885,0.0083397,0.000319348,1,0.836352679,ex_src_p10_00524.txt,1
359,0.06062553,0.105136103,24.19487179,0.60579823,4.467994913,0.580829769,1.364349301,0.558223031,61.57302564,0.40069741,13.43092308,0.4961427,0,3.89E-06,1.85E-05,5.17E-02,0.000190082,0.000849743,8.61E-05,1.85E-04,0.000156599,0.003503771,9.18E-05,1.68E-03,0.001058599,1,0.883751382,ex_src_p10_00524.txt,1
360,0.059749735,0.098591306,19.69318182,0.98935237,4.04558569,0.544742256,1.224850933,0.449526734,78.74575758,0.341874615,9.552651515,0.866911021,0,1.01E-06,2.03E-05,5.41E-04,0.000108377,0.000342842,3.52E-06,4.45E-04,9.25E-05,3.08E-02,0.000548205,0.018094553,0.00106438,1,0.864022263,ex_src_p10_00524.txt,1
361,0.061295446,0.101480394,26.20382166,0.749657066,4.498298493,0.561613973,1.311132718,0.513627113,64.01299363,0.467894898,12.62522293,0.680160447,0,3.05E-06,7.76E-05,6.77E-02,7.94E-05,2.92E-04,1.90E-05,9.56E-05,3.61E-05,9.76E-02,0.000508502,0.007463637,0.000366808,1,0.873897516,ex_src_p10_00524.txt,1
362,0.06087226,0.096145721,14.13888889,0.925332966,4.558546169,0.595469668,1.384282908,0.560511999,63.63127778,0.569063276,10.86591667,0.736183634,0,5.83E-06,4.73E-05,1.06E-01,0.000145808,0.000375728,0.000529124,2.29E-05,1.12E-04,0.030767139,0.003468088,0.002893411,0.000771503,1,0.831108343,ex_src_p10_00524.txt,1
363,0.061522933,0.104553558,17.92283951,0.643732937,4.513518168,0.551972554,1.324952643,0.519557116,72.91824074,0.323918572,10.01126543,0.585959402,0,1.57E-06,1.00E-05,6.62E-03,0.000178418,0.000826095,8.99E-05,6.38E-05,1.80E-04,0.006612834,0.00013672,6.57E-05,3.71E-05,1.00E+00,0.818657073,ex_src_p10_00524.txt,1
364,0.060916649,0.089205572,27.16470588,0.717626025,4.382416631,0.530863568,1.2724123,0.485633835,66.11494118,0.48850196,12.71135294,0.620955326,0,3.83E-07,8.27E-05,1.07E-02,9.23E-05,9.50E-04,1.81E-05,3.12E-05,1.99E-05,1.54E-02,0.000473327,0.015391245,0.000139672,1,0.867138117,ex_src_p10_00524.txt,1
365,0.060245771,0.10482886,15.3543956,0.760123609,4.327428878,0.54011515,1.267668635,0.473254257,79.81005495,0.310578523,7.658818681,0.74807535,0,2.05E-06,7.91E-07,4.50E-02,0.000787259,0.000231662,2.64E-05,6.68E-05,5.24E-05,4.61E-02,0.000298467,0.00634134,0.000881489,1,0.864569851,ex_src_p10_00524.txt,1
366,0.060652598,0.104088428,19.67111111,0.701017692,4.618165386,0.557880391,1.390420244,0.527767293,64.1892,0.402089159,11.2924,0.602879652,0,3.26E-06,2.15E-05,1.97E-03,0.000254504,0.000461853,7.67E-05,3.65E-04,0.000153864,0.078614634,0.000145683,0.009931606,0.000445324,1,0.862952283,ex_src_p10_00524.txt,1
367,0.061714467,0.093964721,24,0.62022702,4.544857357,0.571137266,1.346471471,0.545690518,65.02711712,0.34800406,12.47454955,0.499195288,0,6.56E-06,6.29E-05,1.65E-02,0.000635006,0.000240682,1.92E-05,2.58E-04,0.000160102,0.041310556,0.000386833,0.00872556,0.000253356,1,0.835051632,ex_src_p10_00524.txt,1
368,0.062030197,0.092237798,24.61139896,0.628889713,4.500421053,0.582217734,1.323368421,0.548785751,63.61487047,0.351110288,13.02139896,0.499798716,0,0.00014951,2.04E-05,2.29E-02,8.84E-05,2.39E-04,0.000209769,0.000290738,0.0001601,0.014359828,0.000213089,0.006951552,0.00035188,1,0.847989709,ex_src_p10_00524.txt,1
369,0.061227124,0.080479308,10.50806452,1.052924979,4.506011768,0.521762872,1.279355334,0.491078657,71.79306452,0.650803484,7.510564516,1.046343106,0,1.67E-06,1.22E-03,0.215816081,0.001022373,0.000601201,0.000243994,2.84E-05,5.12E-05,4.73E-02,0.008046447,0.005525146,0.006268352,1,0.753070754,ex_src_p10_00524.txt,1
370,0.060617264,0.095408452,22.03482587,0.697687425,3.952359449,0.505983258,1.186272296,0.408748332,80.92044776,0.247794173,9.454179104,0.647240432,0,1.71E-06,3.65E-06,2.66E-02,9.26E-05,3.86E-03,3.37E-05,3.55E-03,0.000645168,0.020546215,0.000328156,0.008633396,0.000333754,1,0.869336407,ex_src_p10_00524.txt,1
371,0.06146272,0.089815943,14.42276423,0.933998532,4.22623074,0.538802279,1.247839158,0.467880111,78.19712737,0.42394264,8.209241192,0.916789801,0,5.72E-06,1.06E-05,3.34E-02,0.000506068,0.000544532,2.24E-06,3.21E-04,3.28E-05,1.22E-02,0.000733095,0.010717986,0.004638406,1,0.819688109,ex_src_p10_00524.txt,1
372,0.059688143,0.116074468,28.13157895,0.734383105,4.653695042,0.556851111,1.373058934,0.546003769,55.65415789,0.397824604,15.25805263,0.481210171,0,2.61E-08,6.26E-06,8.01E-02,0.000661805,0.000100647,9.50E-05,2.95E-05,5.53E-06,1.52E-01,0.000330923,0.003561106,4.89E-05,1.00E+00,0.873588478,ex_src_p10_00524.txt,1
373,0.061451057,0.103553406,31.82716049,0.784433578,4.790147401,0.553149586,1.386733902,0.537716167,53.71469136,0.589715221,15.4241358,0.646022996,0,2.51E-06,3.55E-06,1.56E-01,0.001493754,0.001217368,5.41E-05,4.13E-04,0.000188115,0.205700799,0.000366898,0.036916829,0.000835799,1,0.85289763,ex_src_p10_00524.txt,1
374,0.061571723,0.101595714,28.63354037,0.63236647,4.553796095,0.557919687,1.365726681,0.529784236,57.65515528,0.442769351,14.89751553,0.527386808,0,9.72E-07,1.77E-05,1.06E-02,0.000427352,9.20E-05,3.74E-05,8.11E-05,3.69E-05,8.10E-02,0.000215137,0.006661869,0.000350068,1,0.875097851,ex_src_p10_00524.txt,1
